@RELATION queryWorkflowMetrics

@ATTRIBUTE QueryContextInstance STRING
@ATTRIBUTE QueryBeginExecutionTime NUMERIC
@ATTRIBUTE QueryEndExecutionTime NUMERIC
@ATTRIBUTE QueryContent STRING
@ATTRIBUTE QuerySizeInCharacters NUMERIC
@ATTRIBUTE QueryNamespaceNb NUMERIC
@ATTRIBUTE QueryVariablesNb NUMERIC
@ATTRIBUTE QueryDataSetSourcesNb NUMERIC
@ATTRIBUTE QueryOperatorsNb NUMERIC
@ATTRIBUTE QueryResultOrderingNb NUMERIC
@ATTRIBUTE QueryResultLimitNb NUMERIC
@ATTRIBUTE QueryResultOffsetNb NUMERIC
@ATTRIBUTE QueryResultSizeInCharacters NUMERIC
@ATTRIBUTE QueryTotalResponseTime NUMERIC
@ATTRIBUTE QueryProcessTotalCPUTime NUMERIC
@ATTRIBUTE QueryThreadTotalCPUTime NUMERIC
@ATTRIBUTE QueryThreadUserCPUTime NUMERIC
@ATTRIBUTE QueryThreadSystemCPUTime NUMERIC
@ATTRIBUTE QueryThreadCount NUMERIC
@ATTRIBUTE QueryThreadBlockCount NUMERIC
@ATTRIBUTE QueryThreadBlockTime NUMERIC
@ATTRIBUTE QueryThreadWaitCount NUMERIC
@ATTRIBUTE QueryThreadWaitTime NUMERIC
@ATTRIBUTE QueryThreadGccCount NUMERIC
@ATTRIBUTE QueryThreadGccTime NUMERIC
@ATTRIBUTE QueryContextInstanceFromWorkflow STRING
@ATTRIBUTE WorkflowNumberOfPlugins NUMERIC
@ATTRIBUTE WorkflowTotalResponseTime NUMERIC
@ATTRIBUTE WorkflowProcessTotalCPUTime NUMERIC
@ATTRIBUTE WorkflowThreadTotalCPUTime NUMERIC
@ATTRIBUTE WorkflowThreadUserCPUTime NUMERIC
@ATTRIBUTE WorkflowThreadSystemCPUTime NUMERIC
@ATTRIBUTE WorkflowThreadCount NUMERIC
@ATTRIBUTE WorkflowThreadBlockCount NUMERIC
@ATTRIBUTE WorkflowThreadBlockTime NUMERIC
@ATTRIBUTE WorkflowThreadWaitCount NUMERIC
@ATTRIBUTE WorkflowThreadWaitTime NUMERIC
@ATTRIBUTE WorkflowThreadGccCount NUMERIC
@ATTRIBUTE WorkflowThreadGccTime NUMERIC
@ATTRIBUTE workflowID {w_01, w_02, w_03, w_04} 

@DATA 
'6fb03c85-8687-47c8-ae62-40bbec99acf9', 1309183073669, 1309183075872, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "yaws"} }', 52, 0, 3, 0, 0, 0, 0, 0, 9781, 2203, 15, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#6fb03c85-8687-47c8-ae62-40bbec99acf9', 4, 2203, 15, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'6fdc24f0-d601-4be7-bedf-2549b684d42d', 1309183298779, 1309183300982, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "yellow fever"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 248, 0, 3, 0, 0, 0, 0, 0, 53194, 2203, 15, 15, 15, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#6fdc24f0-d601-4be7-bedf-2549b684d42d', 4, 2187, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'70ae8cd3-c7fa-4844-b580-42bf836320b0', 1309183018279, 1309183020482, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "migraine"} }', 56, 0, 3, 0, 0, 0, 0, 0, 25464, 2203, 15, 15, 15, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#70ae8cd3-c7fa-4844-b580-42bf836320b0', 4, 2187, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'7403c988-ad3e-45b6-a7ac-a459c1180959', 1309182960560, 1309182962763, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "Gallstones"} }', 58, 0, 3, 0, 0, 0, 0, 0, 9144, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#7403c988-ad3e-45b6-a7ac-a459c1180959', 4, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'74476989-23bf-46c0-9d6d-caac505d259b', 1309183104576, 1309183106779, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "ABS"} }', 51, 0, 3, 0, 0, 0, 0, 0, 1411, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#74476989-23bf-46c0-9d6d-caac505d259b', 4, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'74a69408-d0b2-43c7-affc-89914b17e818', 1309183080294, 1309183082497, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "zactane"} }', 55, 0, 3, 0, 0, 0, 0, 0, 1415, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#74a69408-d0b2-43c7-affc-89914b17e818', 4, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'75793b62-3ee6-4910-8d6e-560c6f6d985c', 1309182994060, 1309182996263, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "lactose intolerance"} }', 67, 0, 3, 0, 0, 0, 0, 0, 34220, 2203, 15, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#75793b62-3ee6-4910-8d6e-560c6f6d985c', 4, 2203, 15, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'7776fc09-c578-4e61-9292-7a1c6baef96a', 1309183040372, 1309183042576, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "Parkinson disease"} }', 65, 0, 3, 0, 0, 0, 0, 0, 51612, 2204, 15, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#7776fc09-c578-4e61-9292-7a1c6baef96a', 4, 2204, 15, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'78bed795-fc5d-46c9-9844-f6e5eb82e51b', 1309183000810, 1309183003013, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "lung"} }', 52, 0, 3, 0, 0, 0, 0, 0, 121404, 2203, 15, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#78bed795-fc5d-46c9-9844-f6e5eb82e51b', 4, 2203, 15, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'78e2eb45-e15a-4027-b657-81abcee77088', 1309183109294, 1309183111497, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "Acemetacin "} }', 59, 0, 3, 0, 0, 0, 0, 0, 1419, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2198, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#78e2eb45-e15a-4027-b657-81abcee77088', 4, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2198, 0, 0, w_02
'7a656656-a84e-4f7e-9e14-30cc294a77ea', 1309183038169, 1309183040372, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "pain"} }', 52, 0, 3, 0, 0, 0, 0, 0, 6535, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#7a656656-a84e-4f7e-9e14-30cc294a77ea', 4, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'7abb747d-ecc5-4f3a-a00c-6d49c8e95586', 1309183178294, 1309183180497, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "fibrosis"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 244, 0, 3, 0, 0, 0, 0, 0, 53824, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2198, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#7abb747d-ecc5-4f3a-a00c-6d49c8e95586', 4, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2198, 0, 0, w_02
'7acb3953-7ca2-4106-a5cc-8e7b84b1b382', 1309183354435, 1309183356638, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "Baldness"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 244, 0, 3, 0, 0, 0, 0, 0, 57375, 2203, 15, 0, 0, 0, 0, 0, 0, 2, 2198, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#7acb3953-7ca2-4106-a5cc-8e7b84b1b382', 4, 2203, 15, 0, 0, 0, 0, 0, 0, 2, 2198, 0, 0, w_02
'7b32ba96-17c1-45f0-8176-cf222b798fb1', 1309183278638, 1309183280857, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "SARS"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 240, 0, 3, 0, 0, 0, 0, 0, 41387, 2219, 62, 31, 31, 0, 0, 0, 0, 2, 2199, 1, 13, 'http://www.larkc.eu/ontologies/IMOntology.rdf#7b32ba96-17c1-45f0-8176-cf222b798fb1', 4, 2187, 31, 0, 0, 0, 0, 0, 0, 2, 2199, 1, 13, w_02
'7bb858c9-cbc5-460c-8fec-da6b9f0ba48a', 1309183231919, 1309183234122, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "lymphoma"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 244, 0, 3, 0, 0, 0, 0, 0, 53174, 2203, 15, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#7bb858c9-cbc5-460c-8fec-da6b9f0ba48a', 4, 2203, 15, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'7bc8da56-d66b-46f9-b0ae-08d0b7017701', 1309182918419, 1309182920622, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "cancer"} }', 54, 0, 3, 0, 0, 0, 0, 0, 27289, 2203, 31, 0, 0, 0, 0, 0, 0, 2, 2199, 1, 8, 'http://www.larkc.eu/ontologies/IMOntology.rdf#7bc8da56-d66b-46f9-b0ae-08d0b7017701', 4, 2203, 31, 0, 0, 0, 0, 0, 0, 2, 2199, 1, 8, w_02
'7c18c65e-6f34-4843-a8ad-e300566d53d5', 1309182996388, 1309182998591, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "leukemia"} }', 56, 0, 3, 0, 0, 0, 0, 0, 20099, 2203, 15, 15, 0, 15, 0, 0, 0, 2, 2198, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#7c18c65e-6f34-4843-a8ad-e300566d53d5', 4, 2188, 0, 0, 0, 0, 0, 0, 0, 2, 2198, 0, 0, w_02
'7c98e6b9-69b5-4467-8086-ec82cd7ae16a', 1309182938388, 1309182940591, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "dementia"} }', 56, 0, 3, 0, 0, 0, 0, 0, 10636, 2203, 15, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#7c98e6b9-69b5-4467-8086-ec82cd7ae16a', 4, 2203, 15, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'7cdb649c-93d5-4f6d-94ff-d7cdb0253a0e', 1309183126935, 1309183129154, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "MYOCARDIUM" } UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 247, 0, 3, 0, 0, 0, 0, 0, 19186, 2219, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#7cdb649c-93d5-4f6d-94ff-d7cdb0253a0e', 4, 2187, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'7d72bafe-9e13-48b9-b416-bd80f71836fd', 1309182920638, 1309182922841, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "candidiasis"} }', 59, 0, 3, 0, 0, 0, 0, 0, 40624, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#7d72bafe-9e13-48b9-b416-bd80f71836fd', 4, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'7e2f1452-8b27-415e-91db-f5d21d01926a', 1309182978279, 1309182980482, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "HIV"} }', 51, 0, 3, 0, 0, 0, 0, 0, 22917, 2203, 15, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#7e2f1452-8b27-415e-91db-f5d21d01926a', 4, 2203, 15, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'7ecbacce-5cc8-41f8-a69d-c47cc897c6f6', 1309183458732, 1309183460935, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "Blastoma"}  UNION {?s ?p ?o . ?s ?p "arthritis"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" }}', 204, 0, 3, 0, 0, 0, 0, 0, 38334, 2203, 15, 15, 15, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#7ecbacce-5cc8-41f8-a69d-c47cc897c6f6', 4, 2187, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'7faf0119-50d1-4118-88ca-c16b5f0d9766', 1309183445388, 1309183447607, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "Biliary Atresia"}  UNION {?s ?p ?o . ?s ?p "arthritis"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" }}', 211, 0, 3, 0, 0, 0, 0, 0, 32821, 2219, 31, 15, 15, 0, 0, 0, 0, 2, 2199, 1, 13, 'http://www.larkc.eu/ontologies/IMOntology.rdf#7faf0119-50d1-4118-88ca-c16b5f0d9766', 4, 2187, 15, 0, 0, 0, 0, 0, 0, 2, 2199, 1, 13, w_02
'8097fc1d-ebb0-48cf-b28a-24c91202da86', 1309183164904, 1309183167107, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "diabetes"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 244, 0, 3, 0, 0, 0, 0, 0, 54269, 2203, 31, 15, 15, 0, 0, 0, 0, 2, 2198, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#8097fc1d-ebb0-48cf-b28a-24c91202da86', 4, 2187, 15, 0, 0, 0, 0, 0, 0, 2, 2198, 0, 0, w_02
'8102d608-b38f-4302-b3e2-597c22cb1bbc', 1309183202779, 1309183204982, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "HIV"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 239, 0, 3, 0, 0, 0, 0, 0, 62892, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2198, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#8102d608-b38f-4302-b3e2-597c22cb1bbc', 4, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2198, 0, 0, w_02
'828510d0-a18d-4cd5-9af2-325a06fa9c1c', 1309183376622, 1309183378826, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "Barrow-Fitzsimmons Syndrome"}  UNION {?s ?p ?o . ?s ?p "arthritis"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" }}', 223, 0, 3, 0, 0, 0, 0, 0, 33332, 2204, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#828510d0-a18d-4cd5-9af2-325a06fa9c1c', 4, 2204, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'85fa6a57-8933-498d-b749-dee475cf4feb', 1309182911779, 1309182913982, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "arthritis"} }', 57, 0, 3, 0, 0, 0, 0, 0, 15252, 2203, 15, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#85fa6a57-8933-498d-b749-dee475cf4feb', 4, 2203, 15, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'8891ec07-6c76-4963-b131-222faeb8e000', 1309183254154, 1309183256357, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "otitis"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 242, 0, 3, 0, 0, 0, 0, 0, 49149, 2203, 15, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#8891ec07-6c76-4963-b131-222faeb8e000', 4, 2203, 15, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'8a2dbd3b-9718-4ece-8523-f558c2642ef0', 1309183432091, 1309183434310, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "Bestialsadism"}  UNION {?s ?p ?o . ?s ?p "arthritis"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" }}', 209, 0, 3, 0, 0, 0, 0, 0, 59020, 2219, 15, 0, 0, 0, 0, 0, 0, 2, 2198, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#8a2dbd3b-9718-4ece-8523-f558c2642ef0', 4, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2198, 0, 0, w_02
'8cfc727a-7579-440b-a67c-b32397b1c175', 1309183211701, 1309183213919, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "impotence"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 245, 0, 3, 0, 0, 0, 0, 0, 65368, 2218, 15, 15, 15, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#8cfc727a-7579-440b-a67c-b32397b1c175', 4, 2188, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'91f6d97e-864d-4110-8f18-f0ca4ef7ef0a', 1309183385482, 1309183387685, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "Bartschi-Rochaix syndrome"}  UNION {?s ?p ?o . ?s ?p "arthritis"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" }}', 221, 0, 3, 0, 0, 0, 0, 0, 50210, 2203, 31, 15, 15, 0, 0, 0, 0, 2, 2198, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#91f6d97e-864d-4110-8f18-f0ca4ef7ef0a', 4, 2187, 0, 0, 0, 0, 0, 0, 0, 2, 2198, 0, 0, w_02
'9473437d-c943-464c-b650-79f6ecdcfd84', 1309183309888, 1309183312091, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "zieve syndrome"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 250, 0, 3, 0, 0, 0, 0, 0, 41397, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2198, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#9473437d-c943-464c-b650-79f6ecdcfd84', 4, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2198, 0, 0, w_02
'95cff251-787b-4cbe-8677-276b1801f7df', 1309183182732, 1309183184935, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "food poisoning"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 250, 0, 3, 0, 0, 0, 0, 0, 73635, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#95cff251-787b-4cbe-8677-276b1801f7df', 4, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'96278166-a308-4d4f-a90b-b40a3fe9209f', 1309183176076, 1309183178279, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "fibromyalgia"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 248, 0, 3, 0, 0, 0, 0, 0, 47045, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#96278166-a308-4d4f-a90b-b40a3fe9209f', 4, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'975a553a-e433-4383-a8ff-23d12379b4c8', 1309183140388, 1309183142591, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "asthma"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 242, 0, 3, 0, 0, 0, 0, 0, 51692, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#975a553a-e433-4383-a8ff-23d12379b4c8', 4, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'97d46d53-44fe-4244-80e2-d821834ae580', 1309183247482, 1309183249685, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "narcolepsy"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 246, 0, 3, 0, 0, 0, 0, 0, 54944, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#97d46d53-44fe-4244-80e2-d821834ae580', 4, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'99aa3fb0-583f-4688-8334-cbd734259739', 1309183120326, 1309183122529, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "Acropustulosis"} }', 62, 0, 3, 0, 0, 0, 0, 0, 1422, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#99aa3fb0-583f-4688-8334-cbd734259739', 4, 2203, 0, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'99c6a3a7-4989-4a51-a942-52585d1d7d17', 1309183149279, 1309183151482, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "trauma"}  UNION {?s ?p ?o . ?s ?p "chlamydia"} UNION {?s ?p ?o . ?s ?p "APRAXIAS" } UNION {?s ?p ?o . ?s ?p "level;" } UNION {?s ?p ?o . ?s ?p "superoxide" } UNION {?s ?p ?o . ?s ?p "envenomations" } }', 245, 0, 3, 0, 0, 0, 0, 0, 42985, 2203, 15, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#99c6a3a7-4989-4a51-a942-52585d1d7d17', 4, 2203, 15, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
'99d52b0f-b49e-44f2-9d61-2c1f6f729a7b', 1309182909560, 1309182911763, 'SELECT ?s ?p ?o WHERE { { ?s ?p ?o . ?s ?p "anxiety"} }', 55, 0, 3, 0, 0, 0, 0, 0, 33952, 2203, 15, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, 'http://www.larkc.eu/ontologies/IMOntology.rdf#99d52b0f-b49e-44f2-9d61-2c1f6f729a7b', 4, 2203, 15, 0, 0, 0, 0, 0, 0, 2, 2199, 0, 0, w_02
